8319,ant-eater,ant-eater,,en,Ameisenbären,"Die Ameisenbären (Vermilingua) bilden mit vier Arten, verteilt auf drei Gattungen, eine Unterordnung aus der Säugetiergruppe der Zahnarmen (Pilosa). Charakteristisch für diese Tiergruppe sind die verlängerte und röhrenförmige Schnauze, die dichte Fellbedeckung und die kräftigen Krallen an den Vorderfüßen. Namengebend ist ihre Ernährungsweise mit Spezialisierung auf staatenbildende Insekten. Die Tiere leben meist einzelgängerisch in eigenen Revieren und die Weibchen bringen je Geburt ein Junges zur Welt. Der Lebensraum der Ameisenbären erstreckt sich über Mittel- und Südamerika. Ihre nächsten Verwandten sind die Faultiere (Folivora). Die Stammesgeschichte reicht im Fossilbericht bis in das Untere Miozän vor etwa 20 Millionen Jahren zurück. Aus molekulargenetischer Sicht ist aber ein wesentlich früherer Ursprung anzunehmen. Die Bestände der einzelnen Ameisenbären-Arten sind mit Ausnahme des Großen Ameisenbären bisher nicht gefährdet.",http://de.dbpedia.org/resource/Ameisenbären,,1,http://de.dbpedia.org/resource/Ameisenbären HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
88,Amsel,Amsel,,de,Amsel,,http://de.dbpedia.org/resource/Amsel_(Begriffsklärung),,1,http://de.dbpedia.org/resource/Amsel_(Begriffsklärung) HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
105,Anta,Anta,,pt,Anta,,http://de.dbpedia.org/resource/Anta_(Begriffsklärung),,1,http://de.dbpedia.org/resource/Anta_(Begriffsklärung) HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
4607,Arche,Arche,,de,Arché,"Die Arché (altgriechisch ???? für ‚Anfang, Prinzip, Ursprung‘) ist in der antiken Philosophie ein Begriff, der Grund und Prinzip des Seienden oder Erkennens bezeichnet. Daher stellt sich mit der Frage der Arché die Frage nach Ursachen, Ursprung, Urprinzipien oder Urstoffen.Vor allem in der vorsokratischen Philosophie hat diese Fragestellung aus ontologischer Perspektive höchste Bedeutung; der Begriff selbst wird von den Vorsokratikern nur selten verwendet. Später wird er von Platon, Aristoteles und der Stoa aufgegriffen werden und im Mittel- bzw. Neuplatonismus an Bedeutung gewinnen.",http://de.dbpedia.org/resource/Arché,,1,http://de.dbpedia.org/resource/Arché HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
9003,Arche,Arche,,de,Arché,"Die Arché (altgriechisch ???? für ‚Anfang, Prinzip, Ursprung‘) ist in der antiken Philosophie ein Begriff, der Grund und Prinzip des Seienden oder Erkennens bezeichnet. Daher stellt sich mit der Frage der Arché die Frage nach Ursachen, Ursprung, Urprinzipien oder Urstoffen.Vor allem in der vorsokratischen Philosophie hat diese Fragestellung aus ontologischer Perspektive höchste Bedeutung; der Begriff selbst wird von den Vorsokratikern nur selten verwendet. Später wird er von Platon, Aristoteles und der Stoa aufgegriffen werden und im Mittel- bzw. Neuplatonismus an Bedeutung gewinnen.",http://de.dbpedia.org/resource/Arché,,1,http://de.dbpedia.org/resource/Arché HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
2765,Armfüßer,,,de,Armfüßer,"Als Armfüßer (Brachiopoda) werden die Angehörigen eines Tierstamms bezeichnet, der ausschließlich aus meereslebenden, bilateral-symmetrischen Tieren mit zweiklappigem Gehäuse besteht. Sie ähneln äußerlich den Muscheln (Bivalvia), haben aber anstatt einer linken und rechten Schale (Klappe) eine obere und eine untere, wobei die bauchseitige Schale meist größer ist. Brachiopoden besitzen ferner an beiden Seiten des Mundes armförmige Tentakel. Die größten heute lebenden Arten erreichen Schalenbreiten bis sieben Zentimeter, die größten fossilen Schalen sind etwa 30 Zentimeter breit.",http://de.dbpedia.org/resource/Armfüßer,,1,http://de.dbpedia.org/resource/Armfüßer HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
2989,Brachiopode,,,la,Armfüßer,"Als Armfüßer (Brachiopoda) werden die Angehörigen eines Tierstamms bezeichnet, der ausschließlich aus meereslebenden, bilateral-symmetrischen Tieren mit zweiklappigem Gehäuse besteht. Sie ähneln äußerlich den Muscheln (Bivalvia), haben aber anstatt einer linken und rechten Schale (Klappe) eine obere und eine untere, wobei die bauchseitige Schale meist größer ist. Brachiopoden besitzen ferner an beiden Seiten des Mundes armförmige Tentakel. Die größten heute lebenden Arten erreichen Schalenbreiten bis sieben Zentimeter, die größten fossilen Schalen sind etwa 30 Zentimeter breit.",http://de.dbpedia.org/resource/Armfüßer,,1,http://de.dbpedia.org/resource/Armfüßer HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
4495,Brachiopoden,,,la,Armfüßer,"Als Armfüßer (Brachiopoda) werden die Angehörigen eines Tierstamms bezeichnet, der ausschließlich aus meereslebenden, bilateral-symmetrischen Tieren mit zweiklappigem Gehäuse besteht. Sie ähneln äußerlich den Muscheln (Bivalvia), haben aber anstatt einer linken und rechten Schale (Klappe) eine obere und eine untere, wobei die bauchseitige Schale meist größer ist. Brachiopoden besitzen ferner an beiden Seiten des Mundes armförmige Tentakel. Die größten heute lebenden Arten erreichen Schalenbreiten bis sieben Zentimeter, die größten fossilen Schalen sind etwa 30 Zentimeter breit.",http://de.dbpedia.org/resource/Armfüßer,,1,http://de.dbpedia.org/resource/Armfüßer HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
3004,Stannern,,,de,Arthur Seyß-Inquart,"Arthur Seyß-Inquart (* 22. Juli 1892 in Stannern; † 16. Oktober 1946 in Nürnberg) war ein österreichischer Jurist, der in der Zeit des Nationalsozialismus in unterschiedlichen Funktionen politisch Karriere machte. Seyß-Inquart gehörte zu den 24 im Nürnberger Prozess gegen die Hauptkriegsverbrecher vor dem Internationalen Militärgerichtshof angeklagten Personen und wurde am 1. Oktober 1946 in drei von vier Anklagepunkten schuldig gesprochen und als Kriegsverbrecher hingerichtet.",http://de.dbpedia.org/resource/Arthur_Seyß-Inquart,,0,http://de.dbpedia.org/resource/Arthur_Seyß-Inquart HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
4388,Meteorite,,,de,Asteroidengürtel,"Als Asteroidengürtel, Planetoidengürtel oder Hauptgürtel wird die Ansammlung von Asteroiden und Zwergplaneten im Sonnensystem genannt, die sich zwischen den Planetenbahnen von Mars und Jupiter befindet. Der Großteil der bisher bekannten Asteroiden und Zwergplaneten des Sonnensystems befindet sich in diesem Bereich. Dort sind derzeit mehr als 600.000 solcher Objekte erfasst.Der Gesamtbereich der einzelnen Umlaufbahnen wird heute mit etwa 2,0 bis 3,4 AE angegeben; schon vor 100 Jahren berechnete ihn Johann Palisa mit 2,2 bis 3,6 AE. Die Gesamtmasse aller Asteroiden des Hauptgürtels beträgt etwa 5 Prozent der Masse des Erdmondes und entspricht der des größten Uranusmondes Titania oder einem Drittel von Pluto.",http://de.dbpedia.org/resource/Asteroidengürtel,,1,http://de.dbpedia.org/resource/Asteroidengürtel HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
3404,Laubfrosch,Laubfrosch,,de,Australische Laubfrösche,"Australische Laubfrösche (Litoria) sind eine Gattung aus der Familie der Laubfrösche (Hylidae); sie stellen zugleich den weitaus größten Anteil der Unterfamilie Pelodryadinae (in manchen Übersichten sind sie auch deren einzige Gattung). Sie kommen auf dem australischen Kontinent, auf Neuguinea, dem Bismarck-Archipel, den Kleinen Sundainseln, den Molukken, den Salomon-Inseln und auf Timor vor. Auf mehreren weiteren Inseln (beispielsweise Neukaledonien, Neuseeland, Guam) wurden Arten vom Menschen eingeführt.Von anderen Laubfröschen weltweit unterscheiden sich Litoria-Arten teilweise durch eine fehlende Pigmentierung des Augenlides, in erster Linie aber nur durch ihre Verbreitung. Daher wurden sie auch lange Zeit in der Gattung Hyla geführt, zu der beispielsweise der Europäische Laubfrosch gehört. Typisch für alle kletternden Laubfrösche der Familie Hylidae sind die Haftscheiben an den Finger- und Zehenenden. Die Arten innerhalb der Gattung Litoria sind im Erscheinungsbild, in ihrem Verhalten und ihren Lebensraumansprüchen sehr verschieden.",http://de.dbpedia.org/resource/Australische_Laubfrösche,,1,http://de.dbpedia.org/resource/Australische_Laubfrösche HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
5129,Hühnern,Hühnern,,de,Aviäres Leukosevirus,"Das Aviäre Leukosevirus (ALV) (von lateinisch avis „Vogel“ und altgriechisch ?????? leukós „weiß“), auch Vogel-Leukämie-Virus oder Vogel-Leukosevirus, ist ein RNA-Virus aus der Familie der Retroviren. Es gehört zur Gattung Alpharetroviren und verursacht B-Zell-Leukämien bei Hühnern, kann aber auch andere Tiere infizieren. ALV ist nahe verwandt mit RSV, dem Rous-Sarkom-Virus.Schon im Jahr 1908 konnten die dänischen Forscher Ellermann und Bang zeigen, dass sich Leukämie bei Hühnern durch Blut übertragen ließ und dass das infektiöse Agens kein Bakterium sein konnte.In den 1960ern war die Hühnerleukämie ein wachsendes Problem bei der Haltung von Legehennen, und es wurden daher Tests entwickelt, mit denen infizierte Hühner erkannt werden konnten.? Ellermann V., Bang O. Experimentelle Leukämie bei Hühnern. Zentralbl. Bakteriol. Parasitenkd. Infectionskr. Hyg. Abt. Orig. 1908; 46: 595–609.? Robin A. Weiss: The discovery of endogenous retroviruses Retrovirology. 2006 Oct 3;3:67. Review. PMID 17018135",http://de.dbpedia.org/resource/Aviäres_Leukosevirus,,1,http://de.dbpedia.org/resource/Aviäres_Leukosevirus HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
8214,Hühnern,Hühnern,,de,Aviäres Leukosevirus,"Das Aviäre Leukosevirus (ALV) (von lateinisch avis „Vogel“ und altgriechisch ?????? leukós „weiß“), auch Vogel-Leukämie-Virus oder Vogel-Leukosevirus, ist ein RNA-Virus aus der Familie der Retroviren. Es gehört zur Gattung Alpharetroviren und verursacht B-Zell-Leukämien bei Hühnern, kann aber auch andere Tiere infizieren. ALV ist nahe verwandt mit RSV, dem Rous-Sarkom-Virus.Schon im Jahr 1908 konnten die dänischen Forscher Ellermann und Bang zeigen, dass sich Leukämie bei Hühnern durch Blut übertragen ließ und dass das infektiöse Agens kein Bakterium sein konnte.In den 1960ern war die Hühnerleukämie ein wachsendes Problem bei der Haltung von Legehennen, und es wurden daher Tests entwickelt, mit denen infizierte Hühner erkannt werden konnten.? Ellermann V., Bang O. Experimentelle Leukämie bei Hühnern. Zentralbl. Bakteriol. Parasitenkd. Infectionskr. Hyg. Abt. Orig. 1908; 46: 595–609.? Robin A. Weiss: The discovery of endogenous retroviruses Retrovirology. 2006 Oct 3;3:67. Review. PMID 17018135",http://de.dbpedia.org/resource/Aviäres_Leukosevirus,,1,http://de.dbpedia.org/resource/Aviäres_Leukosevirus HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
3815,Elephanten,Elephanten,,de,Babar – König der Elefanten,"Babar – König der Elefanten  ist ein kanadisch-französisch-deutscher Zeichentrickfilm aus dem Jahr 1999. Er wurde von den Studios Nelvana Limited, Home Made Movie, TMO Loonland Film und The Clifford Ross Company unter der Regie von Raymond Jafelice realisiert. Die Premiere feierte der Film am 26. Februar 1999 in Kanada. Die Deutschlandpremiere war am 20. Mai 1999.Der Film basiert auf den Kinderbüchern über den Elefantenkönig Babar von Jean und Laurent de Brunhoff.",http://de.dbpedia.org/resource/Babar_–_König_der_Elefanten,,0,http://de.dbpedia.org/resource/Babar_–_König_der_Elefanten HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
422,Cellularia,Cellularia,,la,Cellularia,,http://de.dbpedia.org/resource/Balken-Blättling,,1,http://de.dbpedia.org/resource/Balken-Blättling HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
2437,Tape-worm,Tape-worm,,en,Bandwürmer,"Die Bandwürmer (Cestoda, von griech. ?????? ‚Gürtel‘) sind eine Klasse der Plattwürmer (Plathelminthes). Weltweit sind heute etwa 3500 Arten bekannt, die vor allem den Echten Bandwürmern (Eucestoda) zugerechnet werden.",http://de.dbpedia.org/resource/Bandwürmer,,1,http://de.dbpedia.org/resource/Bandwürmer HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
8971,tape-worm,Tape-worm,,en,Bandwürmer,"Die Bandwürmer (Cestoda, von griech. ?????? ‚Gürtel‘) sind eine Klasse der Plattwürmer (Plathelminthes). Weltweit sind heute etwa 3500 Arten bekannt, die vor allem den Echten Bandwürmern (Eucestoda) zugerechnet werden.",http://de.dbpedia.org/resource/Bandwürmer,,1,http://de.dbpedia.org/resource/Bandwürmer HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
180,Barbet,Barbet,,fr,Barbet,,http://de.dbpedia.org/resource/Barbet_(Begriffsklärung),,1,http://de.dbpedia.org/resource/Barbet_(Begriffsklärung) HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
197,Bear,Bear,,en,Bären,Die Bären (Ursidae) sind eine Säugetierfamilie aus der Ordnung der Raubtiere (Carnivora). In Abgrenzung zu den Kleinbären (Procyonidae) werden sie auch als Großbären oder Echte Bären bezeichnet. Die Familie umfasst acht Arten und zählt zur Überfamilie der Hundeartigen.,http://de.dbpedia.org/resource/Bären,,1,http://de.dbpedia.org/resource/Bären HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
1698,Ours,Ours,,fr,Bärenspinner,"Die Bärenspinner (Arctiinae) sind eine Unterfamilie der Schmetterlinge. Sie sind weltweit mit etwa 11.000 Arten vertreten. In Europa kommen 102 Arten vor, von denen 61 auch aus Mitteleuropa bekannt sind. Mit etwa 6000 Arten ist ihr Hauptverbreitungsgebiet die Neotropis, sie sind aber ansonsten auch weltweit häufig vertreten. Die Abgrenzung der einzelnen Arten zu anderen Unterfamilien der Noctuidae ist gut etabliert, aber sowohl die Stellung innerhalb der Familie der Eulenfalter, als auch die systematische Einteilung der Tribus und Subtribus sind noch nicht hinreichend erforscht und deswegen meist sehr unterschiedlich dargestellt. Die Falter tragen ihren deutschen Namen wegen der starken und langen Behaarung ihrer Raupen.? Arctiinae. Fauna Europaea, abgerufen am 21. Februar 2011. ? Arctiidae. Lepiforum e.V., abgerufen am 21. Februar 2011.",http://de.dbpedia.org/resource/Bärenspinner,,1,http://de.dbpedia.org/resource/Bärenspinner HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
5521,Raupen,Raupen,,de,Bärenspinner,"Die Bärenspinner (Arctiinae) sind eine Unterfamilie der Schmetterlinge. Sie sind weltweit mit etwa 11.000 Arten vertreten. In Europa kommen 102 Arten vor, von denen 61 auch aus Mitteleuropa bekannt sind. Mit etwa 6000 Arten ist ihr Hauptverbreitungsgebiet die Neotropis, sie sind aber ansonsten auch weltweit häufig vertreten. Die Abgrenzung der einzelnen Arten zu anderen Unterfamilien der Noctuidae ist gut etabliert, aber sowohl die Stellung innerhalb der Familie der Eulenfalter, als auch die systematische Einteilung der Tribus und Subtribus sind noch nicht hinreichend erforscht und deswegen meist sehr unterschiedlich dargestellt. Die Falter tragen ihren deutschen Namen wegen der starken und langen Behaarung ihrer Raupen.? Arctiinae. Fauna Europaea, abgerufen am 21. Februar 2011. ? Arctiidae. Lepiforum e.V., abgerufen am 21. Februar 2011.",http://de.dbpedia.org/resource/Bärenspinner,,1,http://de.dbpedia.org/resource/Bärenspinner HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
8223,Raupen,Raupen,,de,Bärenspinner,"Die Bärenspinner (Arctiinae) sind eine Unterfamilie der Schmetterlinge. Sie sind weltweit mit etwa 11.000 Arten vertreten. In Europa kommen 102 Arten vor, von denen 61 auch aus Mitteleuropa bekannt sind. Mit etwa 6000 Arten ist ihr Hauptverbreitungsgebiet die Neotropis, sie sind aber ansonsten auch weltweit häufig vertreten. Die Abgrenzung der einzelnen Arten zu anderen Unterfamilien der Noctuidae ist gut etabliert, aber sowohl die Stellung innerhalb der Familie der Eulenfalter, als auch die systematische Einteilung der Tribus und Subtribus sind noch nicht hinreichend erforscht und deswegen meist sehr unterschiedlich dargestellt. Die Falter tragen ihren deutschen Namen wegen der starken und langen Behaarung ihrer Raupen.? Arctiinae. Fauna Europaea, abgerufen am 21. Februar 2011. ? Arctiidae. Lepiforum e.V., abgerufen am 21. Februar 2011.",http://de.dbpedia.org/resource/Bärenspinner,,1,http://de.dbpedia.org/resource/Bärenspinner HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
8751,Raupen,Raupen,,de,Bärenspinner,"Die Bärenspinner (Arctiinae) sind eine Unterfamilie der Schmetterlinge. Sie sind weltweit mit etwa 11.000 Arten vertreten. In Europa kommen 102 Arten vor, von denen 61 auch aus Mitteleuropa bekannt sind. Mit etwa 6000 Arten ist ihr Hauptverbreitungsgebiet die Neotropis, sie sind aber ansonsten auch weltweit häufig vertreten. Die Abgrenzung der einzelnen Arten zu anderen Unterfamilien der Noctuidae ist gut etabliert, aber sowohl die Stellung innerhalb der Familie der Eulenfalter, als auch die systematische Einteilung der Tribus und Subtribus sind noch nicht hinreichend erforscht und deswegen meist sehr unterschiedlich dargestellt. Die Falter tragen ihren deutschen Namen wegen der starken und langen Behaarung ihrer Raupen.? Arctiinae. Fauna Europaea, abgerufen am 21. Februar 2011. ? Arctiidae. Lepiforum e.V., abgerufen am 21. Februar 2011.",http://de.dbpedia.org/resource/Bärenspinner,,1,http://de.dbpedia.org/resource/Bärenspinner HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
188,Bartmännchen,Bartmännchen,,de,Bartmännchen,"Die Bartmännchen (Ophidiidae, gr.: „ophis“ = Schlange,  dt. Schlangenfische) sind eine Familie der Echten Knochenfische, die in allen Weltmeeren, von Schelf- und Riffgebieten bis in die Tiefseegräben vorkommen. Ein totes Exemplar von Abyssobrotula galatheae hat man im Puerto-Rico-Graben in einer Tiefe von 8.370 Metern gefunden. Holcomycteronus profundissimus lebt in Tiefen von 5600 bis 7160 Metern.",http://de.dbpedia.org/resource/Bartmännchen,,1,http://de.dbpedia.org/resource/Bartmännchen HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
1673,Ophidium,Ophidium,,el,Bartmännchen,"Die Bartmännchen (Ophidiidae, gr.: „ophis“ = Schlange,  dt. Schlangenfische) sind eine Familie der Echten Knochenfische, die in allen Weltmeeren, von Schelf- und Riffgebieten bis in die Tiefseegräben vorkommen. Ein totes Exemplar von Abyssobrotula galatheae hat man im Puerto-Rico-Graben in einer Tiefe von 8.370 Metern gefunden. Holcomycteronus profundissimus lebt in Tiefen von 5600 bis 7160 Metern.",http://de.dbpedia.org/resource/Bartmännchen,,1,http://de.dbpedia.org/resource/Bartmännchen HTTP/1.1 303 See Other, HTTP/1.1 404 Not found
